,Latitude,Longitude,Year,Accident_count
19576,41.790555,-111.854444,2008,1
3391,29.634444,-95.278889,2008,1
17487,40.508889,-122.293333,2008,2
111,-33.223611,-71.034166,2008,1
11839,36.463333,-80.550833,2008,1
11842,36.471667,-110.417778,2008,1
17577,40.571111,-122.404444,2008,1
6186,32.95,-116.966667,2008,1
10509,35.504444,-119.196944,2008,1
21700,43.621667,-96.216667,2008,1
26352,61.2,-149.833333,2008,1
17568,40.569723,-107.415556,2008,1
10510,35.504721999999994,-106.359722,2008,1
534,-0.926667,-79.343333,2008,1
10798,35.726111,-91.647222,2008,1
570,1.610278,-96.629723,2008,1
108,-33.368611,-70.567778,2008,1
6180,32.937777000000004,-111.484444,2008,1
6128,32.897777000000005,-79.78277800000002,2008,1
9815,35.055833,-80.45,2008,1
20061,42.184166,-73.403056,2008,1
19528,41.753056,-91.723334,2008,1
104,-33.478889,-70.541944,2008,1
26356,61.2,-147.866667,2008,1
3469,29.694444,-82.275,2008,1
17537,40.546944,-86.681389,2008,1
17660,40.619445,-111.992777,2008,2
99,-33.9,150.7,2008,1
26357,61.20055600000001,-149.835277,2008,1
17534,40.542777,-86.681667,2008,1
26358,61.202222,-149.835277,2008,1
17533,40.5425,-87.420834,2008,1
11786,36.423889,-95.901944,2008,1
11858,36.5,-93.308889,2008,1
3498,29.723334,-91.309444,2008,1
6179,32.937222,-84.696111,2008,1
11797,36.432223,-81.419723,2008,1
17639,40.616945,-74.24,2008,2
20077,42.193889,-71.177778,2008,1
10502,35.5,-99.2,2008,1
26334,61.186944,-149.965278,2008,1
21638,43.579445,-9.896389,2008,1
19503,41.734722,-88.203333,2008,1
543,-0.141111,-78.488055,2008,1
19499,41.7325,-87.999166,2008,1
17646,40.617223,-74.244444,2008,2
6149,32.914722,-85.962778,2008,1
20085,42.198611,-89.100278,2008,1
20072,42.190555,-71.173056,2008,1
17626,40.609167,-103.258889,2008,1
21665,43.586944,-116.459722,2008,1
9810,35.053611,-80.45,2008,1
17617,40.606111,-94.386944,2008,1
538,-0.753333,-79.218889,2008,1
21678,43.598055,-118.958333,2008,1
17654,40.618056,-89.276389,2008,1
26313,61.179445,-149.98333300000004,2008,2
11830,36.458333,-119.385277,2008,1
27221,65.07388900000001,-164.665556,2008,1
6130,32.898610999999995,-80.040555,2008,1
4563,30.885555,-94.034722,2008,1
11828,36.458056,-105.672223,2008,1
17597,40.591944,-75.005,2008,1
21671,43.591944,-71.751389,2008,1
10805,35.731389,-95.3475,2008,1
4905,31.605833,-90.409167,2008,1
3526,29.756667,-94.845,2008,1
27219,65.05194399999999,-146.0475,2008,1
10496,35.493055,-86.80444399999998,2008,1
17516,40.524723,-110.945555,2008,1
17554,40.561667,-81.077223,2008,1
20078,42.195,-84.030834,2008,1
27256,65.778334,24.575556,2008,1
4518,30.796111,-82.028056,2008,1
11877,36.543611,-103.459167,2008,1
4871,31.553889,-81.8825,2008,1
10483,35.486111,-84.931111,2008,1
17506,40.521111,-74.59222199999998,2008,1
3455,29.686944,-104.756667,2008,1
21598,43.554444,-84.978611,2008,1
11780,36.421945,-105.289722,2008,1
19574,41.789722,-72.539722,2008,1
4941,31.703333,-110.248055,2008,1
3452,29.683889,-82.24972199999998,2008,1
19472,41.709722,-81.124723,2008,1
26285,61.14805500000001,-142.62555600000005,2008,1
19543,41.771945,-88.47555600000003,2008,1
19565,41.785833,-87.7525,2008,1
19474,41.710278,-106.021667,2008,1
92,-34.038333,150.686666,2008,1
4880,31.567223,-87.383611,2008,1
20052,42.176667,-77.12,2008,1
21599,43.555,-69.82,2008,1
6223,32.960278,-112.673611,2008,1
19551,41.77777800000001,-80.903889,2008,1
17709,40.639722,-73.770278,2008,1
17706,40.639722,-73.778889,2008,1
6229,32.966667,-97.275278,2008,1
4523,30.808611,-89.191389,2008,1
3539,29.778889000000003,-81.343889,2008,1
21589,43.546944,-83.895555,2008,1
19539,41.76944500000001,-88.24555500000002,2008,1
21590,43.546944,-83.89527700000002,2008,1
27207,64.905833,-150.905833,2008,1
19848,41.991944,-93.621945,2009,1
19383,41.665833,-88.771389,2009,1
24592,47.494166,-122.217223,2009,1
5222,32.115833,-110.940833,2009,3
20088,42.2,-83.733333,2009,1
20183,42.281945,-72.214722,2009,1
19901,42.035555,-86.468611,2009,1
8145,34.02,-118.446944,2009,1
23878,46.305556,-119.304167,2009,1
14831,38.923611,-121.796666,2009,1
8138,34.017778,-85.141111,2009,1
20495,42.5425,-113.771389,2009,1
13948,38.332223,-96.191111,2009,1
24514,47.4,-120.216667,2009,1
7824,33.890555,-117.676389,2009,1
24511,47.398889,-120.203056,2009,1
24280,47.025556,-120.524723,2009,1
5241,32.1275,-81.20222199999998,2009,1
20502,42.543055,-83.177778,2009,1
7895,33.920834,-118.338333,2009,1
14409,38.671945,-108.986111,2009,1
19003,41.449444,-81.06277800000002,2009,1
19897,42.033611,-71.219445,2009,1
24513,47.399722,-120.210833,2009,1
14844,38.929167,-119.818334,2009,1
1732,26.557778000000006,-97.435833,2009,1
23873,46.303333,-116.951111,2009,1
4726,31.258611,-110.122778,2009,1
4454,30.727223,-91.1425,2009,1
8174,34.0525,-117.797222,2009,1
5235,32.122778000000004,-112.237777,2009,1
18888,41.3825,-119.169723,2009,1
8180,34.058889,-78.898333,2009,1
5199,32.095555,-82.88,2009,1
4247,30.501944,-88.275,2009,1
19902,42.035555,-72.19444399999998,2009,1
8380,34.159167,-82.69416600000002,2009,1
19833,41.985277,-73.964167,2009,1
5209,32.109444,-110.937777,2009,1
14415,38.679445,-121.446389,2009,1
14795,38.909167,-121.35138899999998,2009,1
20602,42.599444,-122.401389,2009,1
5311,32.206389,-83.786389,2009,1
4922,31.638055,-81.326389,2009,1
14423,38.683889,-120.9875,2009,1
20191,42.291666,-89.136111,2009,1
23906,46.363611,-79.42277800000002,2009,1
14342,38.633889,-105.151389,2009,1
24518,47.420834,-111.158333,2009,1
1756,26.589444,-80.083056,2009,1
24285,47.041389,-123.434722,2009,1
14785,38.900833,-121.35138899999998,2009,1
19023,41.453889,-86.792222,2009,1
19026,41.456667,-120.6225,2009,1
8390,34.165,-85.635,2009,1
1745,26.586389,-81.863056,2009,1
14791,38.903889,-97.235833,2009,1
20119,42.22,-92.822778,2009,1
8144,34.018889,-112.343611,2009,1
20185,42.285,-73.23861099999998,2009,1
8209,34.084166,-89.88444399999999,2009,1
24282,47.033056,-120.530556,2009,1
13942,38.326389,-81.72444499999997,2009,1
19028,41.458333,-96.405278,2009,1
14964,38.969723,-104.812778,2009,1
4521,30.805,-83.58666600000002,2009,1
13943,38.327778,-88.858611,2009,1
1755,26.589166,-80.08444399999998,2009,1
2212,27.768889,-97.500556,2009,1
7883,33.913056,-78.428611,2009,1
8200,34.079445,-117.128611,2009,1
4937,31.698333,-98.096389,2009,1
19450,41.701389,-94.920556,2009,1
20150,42.245,-85.548611,2009,1
14390,38.662222,-90.651944,2009,1
4968,31.774723,-100.036111,2009,1
20159,42.256944,-86.219723,2009,1
24580,47.49,-122.764722,2009,1
8163,34.0425,-112.149444,2009,1
7859,33.901111,-87.308611,2009,1
4480,30.750278,-83.275834,2009,1
19486,41.721667,-70.801389,2009,1
14328,38.61277800000001,-98.684444,2009,1
23844,46.251389,-114.125556,2009,1
14362,38.6525,-112.89861100000002,2009,1
19863,42.005556,-101.768056,2009,1
14894,38.945555,-104.569723,2009,1
13986,38.360556,-92.571389,2009,1
24245,46.969445,-122.9025,2009,1
13978,38.35527800000001,-96.552778,2009,1
23833,46.224167,-93.858889,2009,1
20539,42.569723,-83.778334,2009,1
14370,38.655556,-77.787222,2009,1
4963,31.754167,-109.081945,2009,1
18916,41.401111,-85.855556,2009,1
19435,41.692777,-90.307222,2009,1
14933,38.955833,-94.380556,2009,1
1959,27.097222,-82.233611,2009,1
13970,38.343333,-82.556111,2009,1
23798,46.153056,-112.867778,2009,1
14369,38.655556,-78.708056,2009,1
23815,46.192222,-123.835555,2009,1
7838,33.896944,-117.599444,2009,1
4501,30.783611,-98.661944,2009,1
7841,33.8975,-117.602222,2009,2
4528,30.819445,-90.1125,2009,1
23823,46.219723,-116.013611,2009,1
13976,38.35138900000001,-85.733889,2009,1
7848,33.897777000000005,-117.6025,2009,1
2200,27.761944,-80.986389,2009,1
14913,38.9475,-77.46,2009,1
1722,26.536111,-81.755278,2009,2
14012,38.373056,-81.593055,2009,1
4208,30.463889,-85.68305600000002,2009,1
7865,33.903611,-117.614167,2009,1
4535,30.838055,-85.23944399999998,2009,1
20179,42.271111,-84.96333299999998,2009,1
4217,30.473334,-87.186389,2009,1
14360,38.6525,-122.89861100000002,2009,1
14005,38.368056,-122.288333,2009,1
4218,30.473611,-87.186389,2009,1
2186,27.723611,-82.66555600000002,2009,1
2221,27.793055,-82.779445,2009,1
4465,30.735277000000004,-98.378334,2009,1
4720,31.248889,-82.395555,2009,1
4462,30.734444,-101.201667,2009,1
14868,38.940555,-104.568611,2009,1
19890,42.025278,-83.939166,2009,1
23859,46.264444,-119.118889,2009,1
4672,31.151667,-81.391111,2009,1
4223,30.477778000000004,-98.121111,2009,1
24212,46.9175,-122.253056,2009,1
4957,31.741389,-82.362778,2009,1
20514,42.555278,-112.905,2009,1
8152,34.028056,-84.004722,2009,1
2218,27.781111,-82.53694399999998,2009,1
4470,30.738889,-98.238611,2009,1
8433,34.2,-119.033333,2009,1
4476,30.740555,-97.344444,2009,1
8412,34.175,-116.841666,2009,1
18909,41.393055,-70.61444399999998,2009,1
4984,31.793611,-98.956389,2009,1
19786,41.969445,-73.857778,2009,2
14396,38.666667,-121.05,2009,1
7867,33.903889,-79.68388900000002,2009,1
4735,31.293055,-85.893055,2009,1
14397,38.666945,-78.500556,2009,2
20518,42.556944,-92.400278,2009,1
4660,31.137777000000003,-83.703889,2009,1
13994,38.365556,-85.738333,2009,1
24264,47.002222,-124.139444,2009,1
14317,38.601944,-86.14,2009,1
19488,41.721945,-74.654444,2009,1
18974,41.436666,-71.925278,2009,1
5253,32.138611,-111.171389,2009,1
5293,32.163889000000005,-95.828334,2009,1
19828,41.98388900000001,-87.663611,2009,2
13949,38.33277800000001,-76.569723,2009,1
19367,41.645,-88.651667,2009,1
8372,34.153333,-116.252222,2009,1
24409,47.267778,-122.578056,2009,2
4615,31.010833,-84.88305600000002,2009,1
19206,41.559167,-81.436944,2009,1
19978,42.114167,-87.901389,2009,1
19651,41.867778,-84.077223,2009,1
14606,38.795833,-75.609167,2009,1
2004,27.245555,-81.41305600000003,2009,1
19212,41.565,-83.482223,2009,1
14602,38.790833,-97.651944,2009,1
14614,38.799722,-120.734166,2009,1
19217,41.565,-81.486111,2009,1
8110,34.007778,-84.591389,2009,1
24395,47.255,-95.5075,2009,1
19989,42.118889,-73.694722,2009,1
24343,47.152222,-122.093889,2009,1
8246,34.095277,-82.809444,2009,1
19223,41.570278,-101.691666,2009,1
2045,27.366111,-85.433611,2009,1
4427,30.686389,-81.921667,2009,1
20058,42.184166,-73.404167,2009,1
14168,38.514722,-80.799166,2009,1
4617,31.015556,-89.4825,2009,1
4802,31.417778,-110.847777,2009,1
24335,47.141944,-119.237777,2009,1
24429,47.289722,-101.287222,2009,1
24040,46.606944,-111.982778,2009,1
8186,34.066111,-84.67666700000002,2009,1
14480,38.721389,-77.51527800000002,2009,1
14634,38.803889,-94.953611,2009,1
1893,26.918334,-81.98777700000002,2009,1
4894,31.586944,-110.347222,2009,1
20232,42.329723,-88.079167,2009,1
14151,38.508889,-122.812778,2009,1
24056,46.643333,-121.112222,2009,1
24417,47.268334,-122.579445,2009,1
24414,47.268056,-122.578056,2009,1
14154,38.508889,-122.807778,2009,1
20362,42.441666,-84.06666700000002,2009,1
4893,31.586666,-94.611111,2009,1
19969,42.110833,-111.388611,2009,1
24156,46.858611,-117.414167,2009,1
14156,38.509722,-107.894166,2009,1
8302,34.123056,-84.848611,2009,1
8030,33.971389,-101.083333,2009,1
5044,31.875278,-100.5375,2009,1
4598,30.971389,-84.6375,2009,1
14643,38.805556,-104.700556,2009,1
4829,31.468889,-109.603611,2009,1
20325,42.411944,-113.468056,2009,1
2015,27.266389,-80.852778,2009,1
4380,30.637777000000003,-86.993611,2009,1
14537,38.748611,-90.37,2009,1
4583,30.924445,-97.356111,2009,1
2016,27.266389,-80.850278,2009,1
8279,34.111389,-91.502778,2009,1
4382,30.641944,-87.008611,2009,1
8264,34.105833000000004,-84.44833299999998,2009,1
1870,26.838055,-81.64361099999998,2009,1
4589,30.941666,-83.7225,2009,1
14530,38.742777,-86.476111,2009,1
14201,38.533333,-109.983333,2009,1
14204,38.533333,-7.889444,2009,1
5071,31.902778,-90.368611,2009,1
8268,34.106944,-83.438055,2009,1
8277,34.111389,-117.687222,2009,1
20283,42.371945,-77.36555600000001,2009,1
4397,30.669723,-92.101111,2009,1
2020,27.269723,-81.188611,2009,1
2021,27.272223,-82.536111,2009,1
4867,31.550556,-109.943611,2009,1
19255,41.589444,-75.756111,2009,1
20037,42.166667,-116.1,2009,1
24114,46.772778,-100.745833,2009,1
8054,33.976389000000005,-83.671111,2009,1
14494,38.724167,-120.753056,2009,1
14497,38.726667,-90.508333,2009,3
4590,30.946111,-84.723889,2009,1
19540,41.771667,-88.47555600000003,2009,1
4839,31.484444,-89.821945,2009,1
4841,31.486944,-89.517223,2009,1
5057,31.881111,-106.704722,2009,2
19238,41.585,-95.343889,2009,1
19248,41.587222,-73.887222,2009,1
8251,34.1,-118.083611,2009,1
19292,41.604722,-82.685277,2009,1
14561,38.76,-85.464722,2009,1
14560,38.759722,-122.557222,2009,2
20258,42.351111,-86.255556,2009,1
19249,41.587222,-71.91888900000002,2009,1
24109,46.766667,5.6,2009,1
14190,38.525278,-77.85972199999998,2009,1
14552,38.754722,-109.754722,2009,2
1859,26.791111,-80.689444,2009,1
20264,42.357778,-71.006389,2009,1
4344,30.601944,-84.561389,2009,1
19749,41.936111,-83.999444,2009,1
4321,30.575278000000004,-90.600833,2009,1
14141,38.502222,107.9,2009,1
14744,38.860833,-92.135277,2009,1
20419,42.47638900000001,10.714444,2009,1
4295,30.536111,-99.085555,2009,1
14290,38.585,-77.706389,2009,1
20410,42.470556,-93.269723,2009,2
20408,42.469723,-71.288889,2009,1
23953,46.456111,-120.264444,2009,1
1981,27.191944,-81.837222,2009,1
23956,46.464444,-102.990833,2009,1
19095,41.509722,-74.264444,2009,1
24475,47.34,-123.184444,2009,1
20402,42.468056,-75.888889,2009,1
20401,42.467778,-85.647777,2009,1
4638,31.074723,-96.208333,2009,1
5164,32.036389,-102.100833,2009,2
14728,38.848611,-90.5,2009,1
20398,42.467778,-85.648055,2009,1
5163,32.036389,-102.101111,2009,1
14093,38.456944,-23.136389,2009,1
19357,41.639444,-91.548055,2009,1
14736,38.85138900000001,-83.566389,2009,1
19366,41.644444,-75.363056,2009,1
19513,41.74,-76.447222,2009,1
5177,32.058889,-82.151667,2009,1
24502,47.386666,-92.838889,2009,1
23928,46.386389,-94.136944,2009,1
14433,38.694166,-117.146944,2009,1
19057,41.49,-94.121389,2009,1
2137,27.559167,-99.470834,2009,1
5195,32.089166,-80.959722,2009,1
20455,42.503056,-83.623611,2009,1
8220,34.085833,-118.034722,2009,1
19740,41.93333300000001,-85.052222,2009,1
4266,30.520834000000004,-97.776389,2009,1
14764,38.888055,-119.994166,2009,1
19075,41.502222,-74.102778,2009,1
1918,26.988333,-80.141666,2009,1
1779,26.602222,-82.204444,2009,1
4747,31.301667,-98.537222,2009,1
14073,38.439166,-121.505278,2009,1
23942,46.418611,-111.576945,2009,1
24193,46.900556,-95.073056,2009,1
2131,27.514721999999995,-81.880278,2009,1
24487,47.364722,-95.527223,2009,1
4402,30.674167,-37.679445,2009,1
23965,46.479167,-84.36833399999998,2009,1
20069,42.190277,-71.17277800000002,2009,1
14288,38.583333,-86.4625,2009,1
2115,27.495,-80.36805600000002,2009,1
19951,42.08527700000001,-111.930278,2009,1
14683,38.821945,-94.734444,2009,1
19341,41.633611,-80.155556,2009,1
19690,41.906944,-88.24805500000002,2009,1
7988,33.948611,-83.326389,2009,1
24003,46.564444,-75.57777800000002,2009,1
4904,31.603611,-91.670278,2009,1
19681,41.890833,-86.58833299999998,2009,1
14470,38.719445,-77.509167,2009,1
4315,30.562222,-84.306944,2009,1
8118,34.013056,-84.598611,2009,1
8004,33.963889,-81.359167,2009,1
19518,41.742777,12.483056,2009,1
24162,46.870556,-106.240555,2009,1
19163,41.529167,-75.94694399999999,2009,1
24437,47.304722,-119.516667,2009,1
14655,38.806944,-94.956111,2009,1
5134,31.999444,-110.357778,2009,1
24312,47.103889,-122.287222,2009,1
2076,27.453889,-81.344444,2009,1
14662,38.810833,-76.866945,2009,1
14112,38.478056,-98.121111,2009,1
19141,41.521945,-89.1325,2009,1
19140,41.521111,-88.609167,2009,1
5159,32.033333,-102.016667,2009,1
4756,31.316667,-7.366667,2009,1
4761,31.323056,-92.542222,2009,1
14283,38.58,-122.435277,2009,1
19126,41.518334,-88.181389,2009,1
14708,38.840277,-94.736389,2009,2
8337,34.136944,-117.407222,2009,1
5154,32.023610999999995,-96.400278,2009,1
4634,31.058889,-89.411389,2009,1
19700,41.908889,-70.728611,2009,1
8334,34.134166,-115.118889,2009,1
1799,26.676389,-80.09055500000002,2009,1
5032,31.862778,-89.800556,2009,1
14460,38.712222,-77.501944,2009,1
7968,33.9425,-118.406944,2009,1
23979,46.514722,-122.791944,2009,1
2104,27.490277000000006,-80.3675,2009,1
1912,26.966111,-82.35305600000002,2009,1
24454,47.3275,-122.22638899999998,2009,1
19135,41.519723,-87.39944399999997,2009,1
8123,34.013056,-84.596944,2009,2
7966,33.9425,-118.407222,2009,1
14445,38.701111,-107.623889,2009,1
17006,40.175,-80.646111,2009,1
14985,38.97638900000001,-76.329723,2009,1
2866,28.961389,-81.15472199999998,2009,1
21687,43.607222,-110.737777,2009,1
17581,40.573334,-97.568889,2009,2
6189,32.951944,-105.968889,2009,1
6972,33.434166,-112.011389,2009,2
16323,39.790277,-121.858611,2009,1
2869,28.963611,-81.203889,2009,1
6196,32.954722,-111.766945,2009,1
17561,40.566389,-74.978611,2009,1
17551,40.559722,-74.978611,2009,1
3477,29.702778,-98.038611,2009,3
16346,39.806944,-79.682778,2009,1
17543,40.553056,-81.58444399999998,2009,1
2886,28.985277000000004,-95.510278,2009,1
6207,32.955556,-116.294722,2009,1
6178,32.936665999999995,-97.45,2009,1
16297,39.78083400000001,-88.306111,2009,1
17605,40.6,-89.0575,2009,1
6155,32.920278,-101.076111,2009,1
22789,44.843889,-92.755833,2009,1
21630,43.573056,-71.417778,2009,1
16253,39.754167,-77.35055600000003,2009,1
7036,33.460833,-111.728334,2009,1
3523,29.748333,-94.843611,2009,1
16262,39.756944,-84.842777,2009,1
3522,29.747777000000006,-90.832778,2009,1
16352,39.813889,-117.578889,2009,1
17640,40.617223,-96.921389,2009,1
22773,44.829723,-93.448611,2009,1
22769,44.827223,-93.456944,2009,1
17633,40.6125,-112.350833,2009,1
16281,39.768889,-85.833889,2009,1
17611,40.603333,-79.826111,2009,1
22754,44.819167,-68.569723,2009,1
16294,39.778056,-82.884722,2009,1
21647,43.581389,-116.523056,2009,2
22706,44.743055,-85.403611,2009,1
22703,44.741666,-85.5825,2009,1
21724,43.641666,-116.635555,2009,1
16420,39.853889,-83.267778,2009,1
16425,39.8575,-76.205556,2009,1
17485,40.508056,-85.723611,2009,1
6909,33.4,-112.4,2009,1
17484,40.507222,-122.395833,2009,1
3446,29.671111,-95.068334,2009,1
6233,32.9675,-111.507778,2009,2
21752,43.652222,-95.572223,2009,1
2924,29.056944,-82.3725,2009,1
6238,32.968611,-96.836389,2009,1
22626,44.650556,-73.4675,2009,1
6875,33.370278000000006,-112.584722,2009,1
16464,39.871945,-119.700833,2009,1
17450,40.487777,-107.203056,2009,1
6254,32.983333,-97.316667,2009,1
17432,40.481945,-111.42888899999998,2009,1
6883,33.378889,-118.421111,2009,1
22798,44.853056,-119.937777,2009,1
17498,40.516111,-106.866111,2009,1
16413,39.85138900000001,-120.35,2009,1
21727,43.641944,-116.635833,2009,1
17517,40.524723,-83.511667,2009,1
2891,29.0,-82.9,2009,1
3464,29.69,-82.27166700000002,2009,1
21748,43.648055,-116.640555,2009,1
17508,40.523056,-76.845555,2009,1
22687,44.728056,-96.262222,2009,1
6914,33.404722,-118.415833,2009,1
17501,40.516389,-106.86638899999998,2009,1
16389,39.839444,-85.891389,2009,1
16391,39.840833,-87.339444,2009,1
16393,39.841111,-77.274445,2009,1
16398,39.843333,-85.896666,2009,1
16403,39.844166,-89.67805600000001,2009,2
16408,39.846389,-82.6075,2009,1
22661,44.692777,-113.495277,2009,1
22677,44.709444,-69.85972199999999,2009,1
2829,28.867223,-82.570278,2009,1
7052,33.466945,-84.42805600000001,2009,1
22803,44.855,-70.08666600000001,2009,1
17826,40.737222,-113.892777,2009,1
7148,33.530556,-112.293333,2009,1
6012,32.820556,-79.805,2009,1
21527,43.481667,-116.458611,2009,1
17804,40.724723,-94.381667,2009,1
16068,39.642777,-79.916111,2009,1
17792,40.717778,-114.025278,2009,1
17835,40.741389,-113.962222,2009,1
6034,32.826111,-116.9725,2009,2
7131,33.526945,-112.295277,2009,2
21538,43.503611,-114.295277,2009,1
17787,40.712222,-114.029167,2009,1
2775,28.794444,-100.458889,2009,1
17784,40.707222,-72.851389,2009,1
6039,32.826111,-116.972223,2009,2
3580,29.818889,-98.436111,2009,1
22896,44.9225,-116.061944,2009,1
17776,40.701389,-105.003333,2009,1
21502,43.452222,-85.26472199999998,2009,1
16047,39.633611,-86.813611,2009,1
22945,44.979445,-115.460556,2009,1
7171,33.556944,-80.648333,2009,1
17860,40.753056,-82.720834,2009,1
22944,44.975556,-89.816389,2009,1
7162,33.546111,-85.141111,2009,1
16026,39.609444,-77.243889,2009,1
2753,28.776667,-81.235555,2009,1
22917,44.940277,-73.097222,2009,1
22930,44.959444,-91.891944,2009,1
21493,43.446389,-96.8375,2009,1
5987,32.815556,-117.139722,2009,1
16035,39.616667,-78.633333,2009,1
2755,28.776667,-81.235277,2009,1
17841,40.743333,-74.02166700000002,2009,2
17838,40.742222,-75.243055,2009,1
22921,44.949722,-94.066667,2009,1
21489,43.439166,-117.085277,2009,1
22616,44.637777,-123.059444,2009,1
7125,33.526667,-112.295,2009,1
17766,40.6925,-74.168611,2009,1
21592,43.55,-116.8,2009,1
17697,40.635277,-79.11361099999998,2009,1
17694,40.633333,-88.8,2009,1
6102,32.886389,-117.047222,2009,1
16164,39.69083300000001,-83.99194399999998,2009,1
17685,40.630834,-112.056667,2009,1
6109,32.891389000000004,-97.036111,2009,1
6091,32.868056,-96.218889,2009,1
6111,32.891944,-79.776389,2009,1
17673,40.62583400000001,-74.670278,2009,1
6120,32.896944,-97.038055,2009,1
17661,40.619445,-111.992777,2009,1
7072,33.483889000000005,-116.687222,2009,1
21620,43.565278,-71.44694399999999,2009,1
16214,39.720278,-122.146389,2009,1
16219,39.725556,-108.138889,2009,1
3543,29.785555,-95.858333,2009,1
17772,40.7,-72.916667,2009,1
22850,44.883333,-69.916667,2009,1
22851,44.884166,-88.458056,2009,1
6047,32.829445,-88.953056,2009,1
21552,43.508611,-108.078056,2009,1
16103,39.666945,-74.75444399999998,2009,1
22879,44.906944,-68.805,2009,1
16110,39.667223,-119.876111,2009,1
7102,33.506944,-112.288055,2009,1
7100,33.506667,-112.304722,2009,1
3560,29.806944,-98.422223,2009,1
21556,43.513611,-112.070834,2009,1
3570,29.815278000000006,-90.474167,2009,1
16122,39.668056,-119.876389,2009,2
17743,40.664167,-89.693055,2009,1
22866,44.894722,-97.711111,2009,1
17740,40.664167,-89.693333,2009,1
6067,32.839721999999995,-105.990555,2009,1
21573,43.523056,-116.6875,2009,1
7099,33.503056,-81.963889,2009,1
16008,39.588889,-84.224723,2009,1
22611,44.628056,-93.228056,2009,1
22600,44.623611,-93.228056,2009,1
21997,43.962222,-90.735833,2009,1
6625,33.224167,-100.568056,2009,1
22011,43.970556,-84.475,2009,1
17192,40.325278,-104.855556,2009,1
16841,40.089722,-108.757778,2009,1
3286,29.521111,-95.241944,2009,1
22302,44.256667,-121.15,2009,1
22023,43.98,-91.496389,2009,1
22029,43.984166,-88.556944,2009,1
22032,43.984166,-88.540277,2009,1
17166,40.294722,-82.731111,2009,1
17162,40.288333,-76.32388900000002,2009,1
17160,40.288055,-85.163889,2009,1
22041,43.984444,-88.556944,2009,2
22050,43.985,-88.561667,2009,1
6637,33.233333,44.916667,2009,1
17214,40.333611,-103.802222,2009,1
21981,43.941389,-123.008056,2009,1
22327,44.289444,-68.69027700000001,2009,1
22373,44.3275,-93.327223,2009,1
6688,33.268889,-111.811111,2009,1
3320,29.541666,-90.663333,2009,1
6364,33.059722,-80.281111,2009,1
6365,33.060278000000004,-97.613611,2009,1
22357,44.320278,-85.171111,2009,1
16785,40.053611,-106.368889,2009,1
17144,40.278334,-110.051389,2009,1
6379,33.068889,-116.751111,2009,1
3080,29.264721999999995,-95.411944,2009,1
13937,38.323334,-88.858611,2009,1
3084,29.266389,-94.25,2009,1
6384,33.080556,-97.358889,2009,1
16801,40.071945,-76.431945,2009,1
22335,44.301389,-68.906389,2009,1
21979,43.935833,-115.151667,2009,1
3310,29.533611,-98.469723,2009,1
3133,29.336944,-98.471111,2009,1
6600,33.217778,-117.35138899999998,2009,1
6434,33.128056,-117.28,2009,1
22113,44.042222,-70.283333,2009,2
3234,29.473334,-81.57083399999998,2009,1
22117,44.045277,-103.0575,2009,1
3169,29.360278000000005,-95.009722,2009,1
6553,33.185555,-80.036111,2009,1
6498,33.171945,-97.823611,2009,1
17050,40.206389,-111.725556,2009,1
6559,33.191389,-103.683611,2009,1
6505,33.173334000000004,-96.5875,2009,1
22178,44.094444,-121.2,2009,1
17026,40.186944,-74.124723,2009,1
6537,33.181389,-84.247222,2009,1
6534,33.180556,-86.780556,2009,1
22152,44.076111,-74.131111,2009,1
22158,44.080556,-70.4725,2009,1
3201,29.437777,-90.256667,2009,1
16973,40.158611,-105.158056,2009,2
6355,33.049722,-97.232223,2009,1
6561,33.191389,-99.717778,2009,1
16932,40.141389,-111.661111,2009,1
22254,44.203333,-72.56222199999998,2009,1
22059,43.988889,-84.753056,2009,1
6448,33.133889,-116.919723,2009,1
17118,40.24583300000001,-80.012222,2009,1
6451,33.134444,-97.606944,2009,1
6591,33.209722,-97.589444,2009,1
16905,40.126111,-83.751944,2009,1
6562,33.191389,-80.029167,2009,1
17109,40.2425,-112.092777,2009,1
6469,33.152778000000005,-116.906944,2009,1
22092,44.018056,-92.831389,2009,1
22094,44.02027800000001,-117.013611,2009,1
22235,44.186666,-70.226389,2009,1
3243,29.49,-96.173056,2009,1
17081,40.224723,-83.351667,2009,2
22223,44.156389,-90.005833,2009,1
22078,44.010278,-111.681945,2009,1
3061,29.218334,-82.15083299999998,2009,1
3330,29.566389,-90.660278,2009,1
6350,33.049166,-97.293333,2009,1
3395,29.634722,-82.423889,2009,1
17393,40.459444,-105.011111,2009,1
6797,33.32,-83.9425,2009,1
22552,44.539722,-115.37,2009,1
16564,39.932778000000006,-83.46194399999997,2009,1
17383,40.451944,-105.011389,2009,2
22546,44.534444,-72.613889,2009,1
16548,39.923334,-76.876667,2009,1
16575,39.934444,-74.807222,2009,1
21850,43.774723,-98.038611,2009,1
16581,39.938889,-74.84055500000002,2009,1
17373,40.451111,-105.006667,2009,1
16582,39.939166,-74.840277,2009,1
22530,44.522223,-99.738889,2009,1
22528,44.520556,-91.000556,2009,1
17360,40.442777,-76.441666,2009,1
6780,33.311667,-79.319723,2009,1
22509,44.497222,-123.289444,2009,1
3397,29.635555,-83.104722,2009,1
6803,33.325,-84.298333,2009,1
6846,33.356944,-117.251389,2009,1
